date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,,,,,,,,,,
20160909,0,Fri,LAN,NL,140,MIA,NL,141,1,4,,,,,,,,,,
20160909,0,Fri,CIN,NL,140,PIT,NL,139,4,3,,,,,,,,,,
20160909,0,Fri,COL,NL,141,SDN,NL,141,4,1,,,,,,,,,,
20160909,0,Fri,MIL,NL,141,SLN,NL,140,3,4,,,,,,,,,,
20160909,0,Fri,PHI,NL,141,WAS,NL,141,4,5,,,,,,,,,,
20160908,0,Thu,HOU,AL,140,CLE,AL,139,7,10,,,,,,,,,,
20160908,0,Thu,TBA,AL,139,NYA,AL,139,4,5,,,,,,,,,,
20160908,0,Thu,TEX,AL,141,SEA,AL,140,3,6,,,,,,,,,,
20160908,0,Thu,CIN,NL,139,PIT,NL,138,1,4,,,,,,,,,,
20160908,0,Thu,COL,NL,140,SDN,NL,140,1,14,,,,,,,,,,
20160908,0,Thu,MIL,NL,140,SLN,NL,139,12,5,,,,,,,,,,
20160908,0,Thu,PHI,NL,140,WAS,NL,140,4,1,,,,,,,,,,
20160907,0,Wed,DET,AL,139,CHA,AL,139,4,7,,,,,,,,,,
20160907,0,Wed,HOU,AL,139,CLE,AL,138,5,6,,,,,,,,,,
20160907,0,Wed,KCA,AL,139,MIN,AL,140,5,6,,,,,,,,,,
20160907,0,Wed,TOR,AL,139,NYA,AL,138,0,2,,,,,,,,,,
20160907,0,Wed,ANA,AL,139,OAK,AL,139,1,4,,,,,,,,,,
20160907,0,Wed,TEX,AL,140,SEA,AL,139,3,8,,,,,,,,,,
20160907,0,Wed,BAL,AL,139,TBA,AL,138,6,7,,,,,,,,,,
20160907,0,Wed,NYN,NL,140,CIN,NL,138,6,3,,,,,,,,,,
20160907,0,Wed,SFN,NL,139,COL,NL,139,5,6,,,,,,,,,,
20160907,0,Wed,ARI,NL,139,LAN,NL,139,1,3,,,,,,,,,,
20160907,0,Wed,PHI,NL,139,MIA,NL,140,0,6,,,,,,,,,,
20160907,0,Wed,CHN,NL,139,MIL,NL,139,1,2,,,,,,,,,,
20160907,0,Wed,SLN,NL,138,PIT,NL,137,3,4,,,,,,,,,,
20160907,0,Wed,BOS,AL,139,SDN,NL,139,7,2,,,,,,,,,,
20160907,0,Wed,ATL,NL,140,WAS,NL,139,4,5,,,,,,,,,,
20160906,0,Tue,DET,AL,138,CHA,AL,138,0,2,,,,,,,,,,
20160906,0,Tue,HOU,AL,138,CLE,AL,137,4,3,,,,,,,,,,
20160906,0,Tue,KCA,AL,138,MIN,AL,139,10,3,,,,,,,,,,
20160906,0,Tue,TOR,AL,138,NYA,AL,137,6,7,,,,,,,,,,
20160906,0,Tue,ANA,AL,138,OAK,AL,138,2,3,,,,,,,,,,
20160906,0,Tue,TEX,AL,139,SEA,AL,138,10,7,,,,,,,,,,
20160906,0,Tue,BAL,AL,138,TBA,AL,137,11,2,,,,,,,,,,
20160906,0,Tue,NYN,NL,139,CIN,NL,137,5,3,,,,,,,,,,
20160906,0,Tue,SFN,NL,138,COL,NL,138,3,2,,,,,,,,,,
20160906,0,Tue,ARI,NL,138,LAN,NL,138,2,5,,,,,,,,,,
20160906,0,Tue,PHI,NL,138,MIA,NL,139,4,3,,,,,,,,,,
20160906,0,Tue,CHN,NL,138,MIL,NL,138,5,12,,,,,,,,,,
20160906,0,Tue,SLN,NL,137,PIT,NL,136,9,7,,,,,,,,,,
20160906,0,Tue,BOS,AL,138,SDN,NL,138,5,1,,,,,,,,,,
20160906,0,Tue,ATL,NL,139,WAS,NL,138,7,9,,,,,,,,,,
20160905,0,Mon,DET,AL,137,CHA,AL,137,5,3,,,,,,,,,,
20160905,0,Mon,HOU,AL,137,CLE,AL,136,6,2,,,,,,,,,,
20160905,0,Mon,KCA,AL,137,MIN,AL,138,11,5,,,,,,,,,,
20160905,0,Mon,TOR,AL,137,NYA,AL,136,3,5,,,,,,,,,,
20160905,0,Mon,ANA,AL,137,OAK,AL,137,10,7,,,,,,,,,,
20160905,0,Mon,TEX,AL,138,SEA,AL,137,6,14,,,,,,,,,,
20160905,0,Mon,BAL,AL,137,TBA,AL,136,7,3,,,,,,,,,,
20160905,0,Mon,NYN,NL,138,CIN,NL,136,5,0,,,,,,,,,,
20160905,0,Mon,SFN,NL,137,COL,NL,137,0,6,,,,,,,,,,
20160905,0,Mon,ARI,NL,137,LAN,NL,137,2,10,,,,,,,,,,
20160905,0,Mon,PHI,NL,137,MIA,NL,138,6,2,,,,,,,,,,
20160905,0,Mon,CHN,NL,137,MIL,NL,137,7,2,,,,,,,,,,
20160905,0,Mon,SLN,NL,136,PIT,NL,135,12,6,,,,,,,,,,
20160905,0,Mon,BOS,AL,137,SDN,NL,137,1,2,,,,,,,,,,
20160905,0,Mon,ATL,NL,138,WAS,NL,137,4,6,,,,,,,,,,
20160904,0,Sun,NYA,AL,135,BAL,AL,136,5,2,,,,,,,,,,
20160904,0,Sun,MIA,NL,137,CLE,AL,135,5,6,,,,,,,,,,
20160904,0,Sun,DET,AL,136,KCA,AL,136,6,5,,,,,,,,,,
20160904,0,Sun,CHA,AL,136,MIN,AL,137,13,11,,,,,,,,,,
20160904,0,Sun,BOS,AL,136,OAK,AL,136,0,1,,,,,,,,,,
20160904,0,Sun,ANA,AL,136,SEA,AL,136,4,2,,,,,,,,,,
20160904,0,Sun,TOR,AL,136,TBA,AL,135,5,3,,,,,,,,,,
20160904,0,Sun,HOU,AL,136,TEX,AL,137,7,6,,,,,,,,,,
20160904,0,Sun,SFN,NL,136,CHN,NL,136,2,3,,,,,,,,,,
20160904,0,Sun,SLN,NL,135,CIN,NL,135,5,2,,,,,,,,,,
20160904,0,Sun,ARI,NL,136,COL,NL,136,8,5,,,,,,,,,,
20160904,0,Sun,SDN,NL,136,LAN,NL,136,4,7,,,,,,,,,,
20160904,0,Sun,WAS,NL,136,NYN,NL,137,1,5,,,,,,,,,,
20160904,0,Sun,ATL,NL,137,PHI,NL,136,2,0,,,,,,,,,,
20160904,0,Sun,MIL,NL,136,PIT,NL,134,10,0,,,,,,,,,,
20160903,0,Sat,NYA,AL,134,BAL,AL,135,0,2,,,,,,,,,,
20160903,0,Sat,MIA,NL,136,CLE,AL,134,3,8,,,,,,,,,,
20160903,0,Sat,DET,AL,135,KCA,AL,135,2,5,,,,,,,,,,
20160903,0,Sat,CHA,AL,135,MIN,AL,136,3,11,,,,,,,,,,
20160903,0,Sat,BOS,AL,135,OAK,AL,135,11,2,,,,,,,,,,
20160903,0,Sat,ANA,AL,135,SEA,AL,135,10,3,,,,,,,,,,
20160903,0,Sat,TOR,AL,135,TBA,AL,134,5,7,,,,,,,,,,
20160903,0,Sat,HOU,AL,135,TEX,AL,136,4,12,,,,,,,,,,
20160903,0,Sat,SFN,NL,135,CHN,NL,135,3,2,,,,,,,,,,
20160903,0,Sat,SLN,NL,134,CIN,NL,134,1,9,,,,,,,,,,
20160903,0,Sat,ARI,NL,135,COL,NL,135,9,4,,,,,,,,,,
20160903,0,Sat,SDN,NL,135,LAN,NL,135,1,5,,,,,,,,,,
20160903,0,Sat,WAS,NL,135,NYN,NL,136,1,3,,,,,,,,,,
20160903,0,Sat,ATL,NL,136,PHI,NL,135,6,4,,,,,,,,,,
20160903,0,Sat,MIL,NL,135,PIT,NL,133,7,4,,,,,,,,,,
20160902,0,Fri,NYA,AL,133,BAL,AL,134,0,8,,,,,,,,,,
20160902,0,Fri,MIA,NL,135,CLE,AL,133,2,6,,,,,,,,,,
20160902,0,Fri,DET,AL,134,KCA,AL,134,7,6,,,,,,,,,,
20160902,0,Fri,CHA,AL,134,MIN,AL,135,11,4,,,,,,,,,,
20160902,0,Fri,BOS,AL,134,OAK,AL,134,16,2,,,,,,,,,,
20160902,0,Fri,ANA,AL,134,SEA,AL,134,8,11,,,,,,,,,,
20160902,0,Fri,TOR,AL,134,TBA,AL,133,3,8,,,,,,,,,,
20160902,0,Fri,HOU,AL,134,TEX,AL,135,8,10,,,,,,,,,,
20160902,0,Fri,SFN,NL,134,CHN,NL,134,1,2,,,,,,,,,,
20160902,0,Fri,SLN,NL,133,CIN,NL,133,2,3,,,,,,,,,,
20160902,0,Fri,ARI,NL,134,COL,NL,134,7,14,,,,,,,,,,
20160902,0,Fri,SDN,NL,134,LAN,NL,134,4,2,,,,,,,,,,
20160902,0,Fri,WAS,NL,134,NYN,NL,135,4,1,,,,,,,,,,
20160902,0,Fri,ATL,NL,135,PHI,NL,134,8,4,,,,,,,,,,
20160902,0,Fri,MIL,NL,134,PIT,NL,132,1,0,,,,,,,,,,
20160901,0,Thu,CHA,AL,133,MIN,AL,134,5,8,,,,,,,,,,
20160901,0,Thu,SDN,NL,133,ATL,NL,134,6,9,,,,,,,,,,
20160901,0,Thu,SFN,NL,133,CHN,NL,133,4,5,,,,,,,,,,
20160901,0,Thu,MIA,NL,134,NYN,NL,134,6,4,,,,,,,,,,
20160831,0,Wed,CIN,NL,132,ANA,AL,133,0,3,,,,,,,,,,
20160831,0,Wed,TOR,AL,133,BAL,AL,133,5,3,,,,,,,,,,
20160831,0,Wed,TBA,AL,132,BOS,AL,133,6,8,,,,,,,,,,
20160831,0,Wed,MIN,AL,133,CLE,AL,132,4,8,,,,,,,,,,
20160831,0,Wed,CHA,AL,132,DET,AL,133,2,3,,,,,,,,,,
20160831,0,Wed,OAK,AL,133,HOU,AL,133,3,4,,,,,,,,,,
20160831,0,Wed,NYA,AL,132,KCA,AL,133,5,4,,,,,,,,,,
20160831,0,Wed,SEA,AL,133,TEX,AL,134,1,14,,,,,,,,,,
20160831,0,Wed,SDN,NL,132,ATL,NL,133,1,8,,,,,,,,,,
20160831,0,Wed,PIT,NL,131,CHN,NL,132,5,6,,,,,,,,,,
20160831,1,Wed,LAN,NL,132,COL,NL,132,0,7,,,,,,,,,,
20160831,2,Wed,LAN,NL,133,COL,NL,133,10,8,,,,,,,,,,
20160831,0,Wed,SLN,NL,132,MIL,NL,133,1,3,,,,,,,,,,
20160831,0,Wed,MIA,NL,133,NYN,NL,133,2,5,,,,,,,,,,
20160831,0,Wed,WAS,NL,133,PHI,NL,133,2,1,,,,,,,,,,
20160831,0,Wed,ARI,NL,133,SFN,NL,132,2,4,,,,,,,,,,
20160830,0,Tue,CIN,NL,131,ANA,AL,132,2,4,,,,,,,,,,
20160830,0,Tue,TOR,AL,132,BAL,AL,132,3,5,,,,,,,,,,
20160830,0,Tue,TBA,AL,131,BOS,AL,132,4,3,,,,,,,,,,
20160830,0,Tue,MIN,AL,132,CLE,AL,131,4,5,,,,,,,,,,
20160830,0,Tue,CHA,AL,131,DET,AL,132,4,8,,,,,,,,,,
20160830,0,Tue,OAK,AL,132,HOU,AL,132,1,3,,,,,,,,,,
20160830,0,Tue,NYA,AL,131,KCA,AL,132,5,4,,,,,,,,,,
20160830,0,Tue,SEA,AL,132,TEX,AL,133,7,8,,,,,,,,,,
20160830,0,Tue,SDN,NL,131,ATL,NL,132,3,7,,,,,,,,,,
20160830,0,Tue,PIT,NL,130,CHN,NL,131,0,3,,,,,,,,,,
20160830,0,Tue,SLN,NL,131,MIL,NL,132,2,1,,,,,,,,,,
20160830,0,Tue,MIA,NL,132,NYN,NL,132,4,7,,,,,,,,,,
20160830,0,Tue,WAS,NL,132,PHI,NL,132,3,2,,,,,,,,,,
20160830,0,Tue,ARI,NL,132,SFN,NL,131,4,3,,,,,,,,,,
20160829,0,Mon,CIN,NL,130,ANA,AL,131,2,9,,,,,,,,,,
20160829,0,Mon,TOR,AL,131,BAL,AL,131,5,1,,,,,,,,,,
20160829,0,Mon,TBA,AL,130,BOS,AL,131,4,9,,,,,,,,,,
20160829,0,Mon,MIN,AL,131,CLE,AL,130,0,1,,,,,,,,,,
20160829,0,Mon,CHA,AL,130,DET,AL,131,3,4,,,,,,,,,,
20160829,0,Mon,OAK,AL,131,HOU,AL,131,0,6,,,,,,,,,,
20160829,0,Mon,NYA,AL,130,KCA,AL,131,5,8,,,,,,,,,,
20160829,0,Mon,SEA,AL,131,TEX,AL,132,3,6,,,,,,,,,,
20160829,0,Mon,PIT,NL,129,CHN,NL,130,7,8,,,,,,,,,,
20160829,0,Mon,LAN,NL,131,COL,NL,131,1,8,,,,,,,,,,
20160829,0,Mon,SLN,NL,130,MIL,NL,131,6,5,,,,,,,,,,
20160829,0,Mon,MIA,NL,131,NYN,NL,131,1,2,,,,,,,,,,
20160829,0,Mon,WAS,NL,131,PHI,NL,131,4,0,,,,,,,,,,
20160828,0,Sun,KCA,AL,130,BOS,AL,130,10,4,,,,,,,,,,
20160828,0,Sun,SEA,AL,130,CHA,AL,129,1,4,,,,,,,,,,
20160828,0,Sun,ANA,AL,130,DET,AL,130,5,0,,,,,,,,,,
20160828,0,Sun,TBA,AL,129,HOU,AL,130,10,4,,,,,,,,,,
20160828,0,Sun,BAL,AL,130,NYA,AL,129,5,0,,,,,,,,,,
20160828,0,Sun,CLE,AL,129,TEX,AL,131,1,2,,,,,,,,,,
20160828,0,Sun,MIN,AL,130,TOR,AL,130,6,9,,,,,,,,,,
20160828,0,Sun,CIN,NL,129,ARI,NL,131,2,11,,,,,,,,,,
20160828,0,Sun,CHN,NL,129,LAN,NL,130,0,1,,,,,,,,,,
20160828,0,Sun,SDN,NL,130,MIA,NL,130,3,1,,,,,,,,,,
20160828,0,Sun,PIT,NL,128,MIL,NL,130,3,1,,,,,,,,,,
20160828,0,Sun,PHI,NL,130,NYN,NL,130,5,1,,,,,,,,,,
20160828,0,Sun,ATL,NL,131,SFN,NL,130,4,13,,,,,,,,,,
20160828,0,Sun,OAK,AL,130,SLN,NL,129,7,4,,,,,,,,,,
20160828,0,Sun,COL,NL,130,WAS,NL,130,5,3,,,,,,,,,,
20160827,0,Sat,KCA,AL,129,BOS,AL,129,3,8,,,,,,,,,,
20160827,0,Sat,SEA,AL,129,CHA,AL,128,3,9,,,,,,,,,,
20160827,0,Sat,ANA,AL,129,DET,AL,129,3,2,,,,,,,,,,
20160827,0,Sat,TBA,AL,128,HOU,AL,129,2,6,,,,,,,,,,
20160827,0,Sat,BAL,AL,129,NYA,AL,128,5,13,,,,,,,,,,
20160827,0,Sat,CLE,AL,128,TEX,AL,130,0,7,,,,,,,,,,
20160827,0,Sat,MIN,AL,129,TOR,AL,129,7,8,,,,,,,,,,
20160827,0,Sat,CIN,NL,128,ARI,NL,130,13,0,,,,,,,,,,
20160827,0,Sat,CHN,NL,128,LAN,NL,129,2,3,,,,,,,,,,
20160827,0,Sat,SDN,NL,129,MIA,NL,129,1,0,,,,,,,,,,
20160827,0,Sat,PIT,NL,127,MIL,NL,129,9,6,,,,,,,,,,
20160827,0,Sat,PHI,NL,129,NYN,NL,129,1,12,,,,,,,,,,
20160827,0,Sat,ATL,NL,130,SFN,NL,129,3,1,,,,,,,,,,
20160827,0,Sat,OAK,AL,129,SLN,NL,128,3,2,,,,,,,,,,
20160827,0,Sat,COL,NL,129,WAS,NL,129,9,4,,,,,,,,,,
20160826,0,Fri,KCA,AL,128,BOS,AL,128,6,3,,,,,,,,,,
20160826,0,Fri,SEA,AL,128,CHA,AL,127,3,1,,,,,,,,,,
20160826,0,Fri,ANA,AL,128,DET,AL,128,2,4,,,,,,,,,,
20160826,0,Fri,TBA,AL,127,HOU,AL,128,4,5,,,,,,,,,,
20160826,0,Fri,BAL,AL,128,NYA,AL,127,4,14,,,,,,,,,,
20160826,0,Fri,CLE,AL,127,TEX,AL,129,12,1,,,,,,,,,,
20160826,0,Fri,MIN,AL,128,TOR,AL,128,8,15,,,,,,,,,,
20160826,0,Fri,CIN,NL,127,ARI,NL,129,3,4,,,,,,,,,,
20160826,0,Fri,CHN,NL,127,LAN,NL,128,6,4,,,,,,,,,,
20160826,0,Fri,SDN,NL,128,MIA,NL,128,6,7,,,,,,,,,,
20160826,0,Fri,PIT,NL,126,MIL,NL,128,5,3,,,,,,,,,,
20160826,0,Fri,PHI,NL,128,NYN,NL,128,4,9,,,,,,,,,,
20160826,0,Fri,ATL,NL,129,SFN,NL,128,0,7,,,,,,,,,,
20160826,0,Fri,OAK,AL,128,SLN,NL,127,1,3,,,,,,,,,,
20160826,0,Fri,COL,NL,128,WAS,NL,128,5,8,,,,,,,,,,
20160825,0,Thu,SEA,AL,127,CHA,AL,126,6,7,,,,,,,,,,
20160825,0,Thu,DET,AL,127,MIN,AL,127,8,5,,,,,,,,,,
20160825,0,Thu,BOS,AL,127,TBA,AL,126,1,2,,,,,,,,,,
20160825,0,Thu,CLE,AL,126,TEX,AL,128,0,9,,,,,,,,,,
20160825,0,Thu,ANA,AL,127,TOR,AL,127,6,3,,,,,,,,,,
20160825,0,Thu,ATL,NL,128,ARI,NL,128,3,1,,,,,,,,,,
20160825,0,Thu,SFN,NL,127,LAN,NL,127,4,0,,,,,,,,,,
20160825,0,Thu,KCA,AL,127,MIA,NL,127,5,2,,,,,,,,,,
20160825,0,Thu,PIT,NL,125,MIL,NL,127,3,2,,,,,,,,,,
20160825,0,Thu,NYN,NL,127,SLN,NL,126,10,6,,,,,,,,,,
20160825,0,Thu,BAL,AL,127,WAS,NL,127,0,4,,,,,,,,,,
20160824,0,Wed,PHI,NL,127,CHA,AL,125,5,3,,,,,,,,,,
20160824,0,Wed,DET,AL,126,MIN,AL,126,9,4,,,,,,,,,,
20160824,0,Wed,CLE,AL,125,OAK,AL,127,1,5,,,,,,,,,,
20160824,0,Wed,NYA,AL,126,SEA,AL,126,5,0,,,,,,,,,,
20160824,0,Wed,BOS,AL,126,TBA,AL,125,3,4,,,,,,,,,,
20160824,0,Wed,ANA,AL,126,TOR,AL,126,8,2,,,,,,,,,,
20160824,0,Wed,ATL,NL,127,ARI,NL,127,9,10,,,,,,,,,,
20160824,0,Wed,TEX,AL,127,CIN,NL,126,6,5,,,,,,,,,,
20160824,0,Wed,SFN,NL,126,LAN,NL,126,0,1,,,,,,,,,,
20160824,0,Wed,KCA,AL,126,MIA,NL,126,0,3,,,,,,,,,,
20160824,0,Wed,COL,NL,127,MIL,NL,126,1,7,,,,,,,,,,
20160824,0,Wed,HOU,AL,127,PIT,NL,124,5,4,,,,,,,,,,
20160824,0,Wed,CHN,NL,126,SDN,NL,127,6,3,,,,,,,,,,
20160824,0,Wed,NYN,NL,126,SLN,NL,125,1,8,,,,,,,,,,
20160824,0,Wed,BAL,AL,126,WAS,NL,126,10,8,,,,,,,,,,
20160823,0,Tue,WAS,NL,125,BAL,AL,125,1,8,,,,,,,,,,
20160823,0,Tue,PHI,NL,126,CHA,AL,124,1,9,,,,,,,,,,
20160823,0,Tue,DET,AL,125,MIN,AL,125,8,3,,,,,,,,,,
20160823,0,Tue,CLE,AL,124,OAK,AL,126,1,9,,,,,,,,,,
20160823,0,Tue,NYA,AL,125,SEA,AL,125,5,1,,,,,,,,,,
20160823,0,Tue,BOS,AL,125,TBA,AL,124,2,1,,,,,,,,,,
20160823,0,Tue,ANA,AL,125,TOR,AL,125,2,7,,,,,,,,,,
20160823,0,Tue,ATL,NL,126,ARI,NL,126,7,4,,,,,,,,,,
20160823,0,Tue,TEX,AL,126,CIN,NL,125,0,3,,,,,,,,,,
20160823,0,Tue,SFN,NL,125,LAN,NL,125,5,9,,,,,,,,,,
20160823,0,Tue,KCA,AL,125,MIA,NL,125,1,0,,,,,,,,,,
20160823,0,Tue,COL,NL,126,MIL,NL,125,4,6,,,,,,,,,,
20160823,0,Tue,HOU,AL,126,PIT,NL,123,1,7,,,,,,,,,,
20160823,0,Tue,CHN,NL,125,SDN,NL,126,5,3,,,,,,,,,,
20160823,0,Tue,NYN,NL,125,SLN,NL,124,7,4,,,,,,,,,,
20160822,0,Mon,WAS,NL,124,BAL,AL,124,3,4,,,,,,,,,,
20160822,0,Mon,CLE,AL,123,OAK,AL,125,1,0,,,,,,,,,,
20160822,0,Mon,NYA,AL,124,SEA,AL,124,5,7,,,,,,,,,,
20160822,0,Mon,BOS,AL,124,TBA,AL,123,6,2,,,,,,,,,,
20160822,0,Mon,ATL,NL,125,ARI,NL,125,8,9,,,,,,,,,,
20160822,0,Mon,LAN,NL,124,CIN,NL,124,18,9,,,,,,,,,,
20160822,0,Mon,COL,NL,125,MIL,NL,124,2,4,,,,,,,,,,
20160822,0,Mon,HOU,AL,125,PIT,NL,122,3,1,,,,,,,,,,
20160822,0,Mon,CHN,NL,124,SDN,NL,125,5,1,,,,,,,,,,
20160821,0,Sun,NYA,AL,123,ANA,AL,124,0,2,,,,,,,,,,
20160821,0,Sun,HOU,AL,124,BAL,AL,123,5,3,,,,,,,,,,
20160821,0,Sun,OAK,AL,124,CHA,AL,123,2,4,,,,,,,,,,
20160821,0,Sun,TOR,AL,124,CLE,AL,122,2,3,,,,,,,,,,
20160821,0,Sun,BOS,AL,123,DET,AL,124,5,10,,,,,,,,,,
20160821,0,Sun,MIN,AL,124,KCA,AL,124,1,2,,,,,,,,,,
20160821,0,Sun,MIL,NL,123,SEA,AL,123,7,6,,,,,,,,,,
20160821,0,Sun,TEX,AL,125,TBA,AL,122,4,8,,,,,,,,,,
20160821,0,Sun,WAS,NL,123,ATL,NL,124,6,7,,,,,,,,,,
20160821,0,Sun,LAN,NL,123,CIN,NL,123,4,0,,,,,,,,,,
20160821,0,Sun,CHN,NL,123,COL,NL,124,4,11,,,,,,,,,,
20160821,0,Sun,SLN,NL,123,PHI,NL,125,9,0,,,,,,,,,,
20160821,0,Sun,MIA,NL,124,PIT,NL,121,3,2,,,,,,,,,,
20160821,0,Sun,ARI,NL,124,SDN,NL,124,1,9,,,,,,,,,,
20160821,0,Sun,NYN,NL,124,SFN,NL,124,2,0,,,,,,,,,,
20160820,0,Sat,NYA,AL,122,ANA,AL,123,5,1,,,,,,,,,,
20160820,0,Sat,HOU,AL,123,BAL,AL,122,12,2,,,,,,,,,,
20160820,0,Sat,OAK,AL,123,CHA,AL,122,2,6,,,,,,,,,,
20160820,0,Sat,TOR,AL,123,CLE,AL,121,6,5,,,,,,,,,,
20160820,0,Sat,BOS,AL,122,DET,AL,123,3,2,,,,,,,,,,
20160820,0,Sat,MIN,AL,123,KCA,AL,123,0,10,,,,,,,,,,
20160820,0,Sat,MIL,NL,122,SEA,AL,122,2,8,,,,,,,,,,
20160820,0,Sat,TEX,AL,124,TBA,AL,121,2,8,,,,,,,,,,
20160820,0,Sat,WAS,NL,122,ATL,NL,123,11,9,,,,,,,,,,
20160820,0,Sat,LAN,NL,122,CIN,NL,122,1,11,,,,,,,,,,
20160820,0,Sat,CHN,NL,122,COL,NL,123,9,2,,,,,,,,,,
20160820,0,Sat,SLN,NL,122,PHI,NL,124,2,4,,,,,,,,,,
20160820,0,Sat,MIA,NL,123,PIT,NL,120,3,1,,,,,,,,,,
20160820,0,Sat,ARI,NL,123,SDN,NL,123,2,1,,,,,,,,,,
20160820,0,Sat,NYN,NL,123,SFN,NL,123,9,5,,,,,,,,,,
20160819,0,Fri,NYA,AL,121,ANA,AL,122,7,0,,,,,,,,,,
20160819,0,Fri,HOU,AL,122,BAL,AL,121,15,8,,,,,,,,,,
20160819,0,Fri,OAK,AL,122,CHA,AL,121,9,0,,,,,,,,,,
20160819,0,Fri,TOR,AL,122,CLE,AL,120,2,3,,,,,,,,,,
20160819,0,Fri,BOS,AL,121,DET,AL,122,10,2,,,,,,,,,,
20160819,0,Fri,MIN,AL,122,KCA,AL,122,4,5,,,,,,,,,,
20160819,0,Fri,MIL,NL,121,SEA,AL,121,6,7,,,,,,,,,,
20160819,0,Fri,TEX,AL,123,TBA,AL,120,6,2,,,,,,,,,,
20160819,0,Fri,WAS,NL,121,ATL,NL,122,7,6,,,,,,,,,,
20160819,0,Fri,LAN,NL,121,CIN,NL,121,2,9,,,,,,,,,,
20160819,0,Fri,CHN,NL,121,COL,NL,122,6,7,,,,,,,,,,
20160819,0,Fri,SLN,NL,121,PHI,NL,123,4,3,,,,,,,,,,
20160819,0,Fri,MIA,NL,122,PIT,NL,119,6,5,,,,,,,,,,
20160819,0,Fri,ARI,NL,122,SDN,NL,122,4,7,,,,,,,,,,
20160819,0,Fri,NYN,NL,122,SFN,NL,122,1,8,,,,,,,,,,
20160818,0,Thu,SEA,AL,120,ANA,AL,121,4,6,,,,,,,,,,
20160818,0,Thu,HOU,AL,121,BAL,AL,120,5,13,,,,,,,,,,
20160818,0,Thu,CHA,AL,120,CLE,AL,119,4,5,,,,,,,,,,
20160818,0,Thu,BOS,AL,120,DET,AL,121,3,4,,,,,,,,,,
20160818,0,Thu,MIN,AL,121,KCA,AL,121,1,8,,,,,,,,,,
20160818,0,Thu,WAS,NL,120,ATL,NL,121,8,2,,,,,,,,,,
20160818,0,Thu,MIL,NL,120,CHN,NL,120,6,9,,,,,,,,,,
20160818,0,Thu,MIA,NL,121,CIN,NL,120,4,5,,,,,,,,,,
20160818,0,Thu,LAN,NL,120,PHI,NL,122,4,5,,,,,,,,,,
20160818,0,Thu,ARI,NL,121,SDN,NL,121,8,9,,,,,,,,,,
20160818,0,Thu,NYN,NL,121,SFN,NL,121,7,10,,,,,,,,,,
20160817,0,Wed,SEA,AL,119,ANA,AL,120,4,3,,,,,,,,,,
20160817,0,Wed,BOS,AL,119,BAL,AL,119,8,1,,,,,,,,,,
20160817,0,Wed,CHA,AL,119,CLE,AL,118,10,7,,,,,,,,,,
20160817,0,Wed,KCA,AL,120,DET,AL,120,4,1,,,,,,,,,,
20160817,0,Wed,SLN,NL,120,HOU,AL,120,8,2,,,,,,,,,,
20160817,0,Wed,TOR,AL,121,NYA,AL,120,7,4,,,,,,,,,,
20160817,0,Wed,SDN,NL,120,TBA,AL,119,0,2,,,,,,,,,,
20160817,0,Wed,OAK,AL,121,TEX,AL,122,2,6,,,,,,,,,,
20160817,0,Wed,NYN,NL,120,ARI,NL,120,5,13,,,,,,,,,,
20160817,0,Wed,MIN,AL,120,ATL,NL,120,10,3,,,,,,,,,,
20160817,0,Wed,MIL,NL,119,CHN,NL,119,1,6,,,,,,,,,,
20160817,0,Wed,MIA,NL,120,CIN,NL,119,2,3,,,,,,,,,,
20160817,0,Wed,WAS,NL,119,COL,NL,121,10,12,,,,,,,,,,
20160817,0,Wed,LAN,NL,119,PHI,NL,121,7,2,,,,,,,,,,
20160817,0,Wed,PIT,NL,118,SFN,NL,120,6,5,,,,,,,,,,
20160816,0,Tue,SEA,AL,118,ANA,AL,119,6,7,,,,,,,,,,
20160816,0,Tue,BOS,AL,118,BAL,AL,118,5,3,,,,,,,,,,
20160816,0,Tue,CHA,AL,118,CLE,AL,117,1,3,,,,,,,,,,
20160816,0,Tue,KCA,AL,119,DET,AL,119,6,1,,,,,,,,,,
20160816,0,Tue,SLN,NL,119,HOU,AL,119,8,5,,,,,,,,,,
20160816,0,Tue,TOR,AL,120,NYA,AL,119,12,6,,,,,,,,,,
20160816,0,Tue,SDN,NL,119,TBA,AL,118,1,15,,,,,,,,,,
20160816,0,Tue,OAK,AL,120,TEX,AL,121,4,5,,,,,,,,,,
20160816,0,Tue,NYN,NL,119,ARI,NL,119,7,5,,,,,,,,,,
20160816,0,Tue,MIN,AL,119,ATL,NL,119,4,2,,,,,,,,,,
20160816,1,Tue,MIL,NL,117,CHN,NL,117,0,4,,,,,,,,,,
20160816,2,Tue,MIL,NL,118,CHN,NL,118,1,4,,,,,,,,,,
20160816,0,Tue,MIA,NL,119,CIN,NL,118,3,6,,,,,,,,,,
20160816,0,Tue,WAS,NL,118,COL,NL,120,2,6,,,,,,,,,,
20160816,0,Tue,LAN,NL,118,PHI,NL,120,15,5,,,,,,,,,,
20160816,0,Tue,PIT,NL,117,SFN,NL,119,4,3,,,,,,,,,,
20160815,0,Mon,SEA,AL,117,ANA,AL,118,3,2,,,,,,,,,,
